height,weight,label
159,47,nomale
180,73,nomale
187,39,tine
148,54,nomale
196,35,tine
130,59,fat
175,75,nomale
151,54,nomale
144,44,nomale
167,80,fat
134,36,nomale
155,59,nomale
164,52,nomale
188,61,tine
147,59,fat
141,39,nomale
177,58,nomale
148,74,fat
137,49,fat
183,68,nomale
180,51,tine
177,73,nomale
128,79,fat
125,74,fat
146,61,fat
178,63,nomale
123,63,fat
167,62,nomale
144,36,tine
163,37,tine
160,75,fat
166,42,tine
164,77,fat
162,61,nomale
127,55,fat
194,57,tine
167,59,nomale
160,39,tine
150,50,nomale
137,57,fat
156,64,fat
131,41,nomale
153,47,nomale
187,61,tine
195,38,tine
170,41,tine
169,68,nomale
141,67,fat
121,73,fat
170,47,tine
159,46,tine
144,71,fat
146,69,fat
175,53,tine
138,79,fat
135,73,fat
152,44,nomale
197,53,tine
168,42,tine
137,63,fat
183,69,nomale
143,57,fat
167,39,tine
139,61,fat
175,43,tine
192,77,nomale
189,45,tine
131,80,fat
193,68,tine
146,53,nomale
134,52,fat
146,76,fat
152,78,fat
144,44,nomale
148,63,fat
141,37,nomale
176,58,nomale
144,58,fat
124,50,fat
138,58,fat
149,44,nomale
142,39,nomale
121,60,fat
122,40,fat
196,79,nomale
185,70,nomale
178,74,nomale
175,44,tine
155,57,nomale
159,60,nomale
195,44,tine
159,39,tine
126,70,fat
197,41,tine
139,64,fat
126,49,fat
199,46,tine
174,66,nomale
150,55,nomale
171,46,tine
194,46,tine
163,71,fat
199,69,tine
172,48,tine
137,77,fat
191,66,tine
140,73,fat
138,56,fat
198,47,tine
178,54,tine
162,47,tine
159,45,tine
163,66,nomale
141,56,fat
147,80,fat
128,80,fat
200,76,nomale
134,46,fat
138,47,nomale
133,54,fat
169,49,tine
199,80,nomale
174,76,fat
179,38,tine
155,55,nomale
141,65,fat
153,80,fat
167,65,nomale
176,37,tine
126,79,fat
148,64,fat
196,71,tine
124,75,fat
163,45,tine
158,48,nomale
184,37,tine
196,49,tine
135,56,fat
151,71,fat
176,46,tine
120,70,fat
191,73,nomale
164,77,fat
151,76,fat
124,43,fat
141,42,nomale
143,70,fat
155,45,nomale
131,57,fat
159,77,fat
158,43,tine
156,59,nomale
143,45,nomale
140,59,fat
160,53,nomale
194,50,tine
196,65,tine
153,57,nomale
148,76,fat
158,46,tine
163,59,nomale
196,54,tine
188,56,tine
133,46,fat
169,72,fat
193,39,tine
158,65,fat
134,39,nomale
192,76,nomale
156,65,fat
195,39,tine
156,42,tine
136,69,fat
124,38,nomale
195,67,tine
188,59,tine
172,78,fat
122,55,fat
132,65,fat
200,67,tine
150,67,fat
156,63,fat
141,38,nomale
166,63,nomale
157,70,fat
181,35,tine
153,37,tine
143,76,fat
177,42,tine
173,49,tine
131,80,fat
178,39,tine
195,49,tine
126,59,fat
125,38,nomale
166,55,nomale
168,39,tine
159,48,nomale
155,69,fat
178,79,nomale
195,45,tine
191,79,nomale
131,57,fat
124,36,nomale
163,50,nomale
198,73,nomale
127,48,fat
190,46,tine
187,51,tine
188,53,tine
137,43,nomale
155,57,nomale
174,49,tine
180,60,nomale
162,37,tine
193,57,tine
147,53,nomale
199,46,tine
126,80,fat
144,62,fat
139,58,fat
195,64,tine
166,50,tine
142,45,nomale
181,64,nomale
166,59,nomale
171,35,tine
191,58,tine
127,73,fat
186,51,tine
165,49,tine
151,76,fat
181,68,nomale
164,53,nomale
159,79,fat
134,48,fat
148,65,fat
121,75,fat
193,69,nomale
167,58,nomale
150,71,fat
131,71,fat
124,41,fat
188,57,tine
192,41,tine
196,38,tine
189,80,nomale
149,51,nomale
156,60,nomale
195,75,nomale
162,36,tine
178,58,tine
169,76,fat
192,76,nomale
133,54,fat
146,53,nomale
150,71,fat
151,49,nomale
168,74,fat
152,37,tine
132,52,fat
166,52,nomale
192,53,tine
153,44,nomale
198,41,tine
180,49,tine
171,70,nomale
187,51,tine
190,78,nomale
191,61,tine
196,42,tine
197,35,tine
156,71,fat
157,67,fat
133,52,fat
122,76,fat
129,48,fat
187,77,nomale
177,62,nomale
185,42,tine
162,60,nomale
120,68,fat
198,61,tine
165,46,tine
189,58,tine
153,70,fat
127,58,fat
175,73,nomale
172,59,nomale
174,36,tine
180,36,tine
161,48,nomale
155,42,tine
197,49,tine
176,68,nomale
193,50,tine
152,52,nomale
174,53,tine
138,43,nomale
132,44,fat
168,59,nomale
142,73,fat
189,51,tine
126,72,fat
168,44,tine
185,36,tine
133,42,nomale
127,55,fat
168,39,tine
122,48,fat
136,38,nomale
150,57,fat
152,35,tine
121,72,fat
161,72,fat
135,62,fat
145,54,fat
196,66,tine
195,37,tine
123,53,fat
200,41,tine
200,55,tine
185,47,tine
146,67,fat
200,68,tine
168,45,tine
147,64,fat
179,56,tine
159,51,nomale
193,63,tine
124,79,fat
157,67,fat
158,80,fat
132,55,fat
154,58,nomale
188,58,tine
150,68,fat
128,44,fat
150,73,fat
198,61,tine
168,48,tine
123,55,fat
191,69,nomale
134,37,nomale
133,55,fat
175,37,tine
197,66,tine
129,67,fat
176,36,tine
151,40,tine
132,46,fat
164,56,nomale
137,41,nomale
142,46,nomale
171,43,tine
127,75,fat
131,38,nomale
165,42,tine
134,73,fat
177,52,tine
145,60,fat
137,74,fat
172,61,nomale
127,44,fat
194,65,tine
164,43,tine
168,43,tine
181,44,tine
142,53,fat
140,42,nomale
170,65,nomale
169,61,nomale
137,65,fat
151,52,nomale
183,79,nomale
167,71,fat
120,46,fat
134,43,nomale
141,57,fat
157,38,tine
178,45,tine
154,62,fat
122,51,fat
133,58,fat
190,78,nomale
168,68,nomale
160,80,fat
183,36,tine
146,66,fat
143,68,fat
177,41,tine
142,62,fat
189,74,nomale
155,52,nomale
193,77,nomale
200,42,tine
173,75,fat
120,69,fat
162,36,tine
125,74,fat
169,36,tine
185,36,tine
151,47,nomale
182,38,tine
147,59,fat
154,53,nomale
159,65,fat
144,58,fat
125,50,fat
177,44,tine
180,77,nomale
167,36,tine
135,75,fat
122,49,fat
147,54,nomale
122,43,fat
147,62,fat
157,56,nomale
143,39,nomale
178,73,nomale
176,71,nomale
169,43,tine
200,43,tine
162,74,fat
195,56,tine
160,60,nomale
165,71,fat
188,80,nomale
144,64,fat
188,47,tine
162,36,tine
151,54,nomale
169,61,nomale
163,73,fat
150,51,nomale
161,49,nomale
131,73,fat
173,63,nomale
144,67,fat
160,38,tine
159,44,tine
160,77,fat
161,73,fat
138,64,fat
161,55,nomale
178,44,tine
199,41,tine
185,61,tine
128,80,fat
144,48,nomale
184,59,tine
171,56,nomale
155,64,fat
196,73,nomale
191,49,tine
180,79,nomale
171,39,tine
160,56,nomale
176,61,nomale
179,43,tine
136,49,fat
181,52,tine
124,76,fat
147,74,fat
121,55,fat
153,37,tine
191,58,tine
149,63,fat
165,73,fat
155,65,fat
196,71,tine
167,60,nomale
128,38,nomale
191,37,tine
185,43,tine
143,61,fat
195,37,tine
124,80,fat
155,64,fat
164,37,tine
140,73,fat
136,65,fat
162,39,tine
199,49,tine
175,37,tine
197,45,tine
130,36,nomale
149,49,nomale
127,41,fat
145,44,nomale
154,72,fat
144,77,fat
134,72,fat
200,72,tine
194,40,tine
129,52,fat
137,64,fat
124,71,fat
147,63,fat
135,76,fat
178,72,nomale
175,44,tine
131,64,fat
181,39,tine
163,71,fat
179,43,tine
186,69,nomale
123,55,fat
186,35,tine
122,79,fat
140,37,nomale
129,66,fat
180,80,nomale
145,59,fat
187,42,tine
133,50,fat
137,35,nomale
158,53,nomale
123,57,fat
181,78,nomale
183,55,tine
188,45,tine
153,66,fat
185,45,tine
193,69,nomale
156,66,fat
158,41,tine
156,61,fat
159,46,tine
172,59,nomale
185,54,tine
176,62,nomale
141,74,fat
193,78,nomale
180,41,tine
133,76,fat
199,46,tine
183,45,tine
158,42,tine
144,46,nomale
137,79,fat
164,60,nomale
121,72,fat
131,55,fat
169,44,tine
185,74,nomale
200,70,tine
174,80,fat
145,57,fat
154,54,nomale
183,56,tine
160,72,fat
156,59,nomale
195,63,tine
195,77,nomale
170,52,tine
139,70,fat
125,36,nomale
178,59,nomale
139,76,fat
193,71,nomale
145,59,fat
195,72,nomale
188,57,tine
124,49,fat
137,67,fat
138,68,fat
179,48,tine
141,37,nomale
190,50,tine
180,71,nomale
157,44,tine
180,59,tine
149,39,tine
195,57,tine
199,51,tine
178,64,nomale
121,44,fat
155,58,nomale
151,70,fat
120,54,fat
153,67,fat
173,40,tine
153,61,fat
176,69,nomale
158,53,nomale
156,64,fat
146,66,fat
138,38,nomale
148,75,fat
164,54,nomale
179,47,tine
174,60,nomale
125,45,fat
192,76,nomale
188,60,tine
123,41,fat
149,53,nomale
151,66,fat
175,39,tine
157,63,fat
154,62,fat
156,39,tine
120,67,fat
169,62,nomale
194,66,tine
189,39,tine
175,78,fat
181,36,tine
137,58,fat
192,72,nomale
162,67,fat
146,45,nomale
170,61,nomale
196,80,nomale
144,38,tine
135,65,fat
145,66,fat
155,47,nomale
145,67,fat
131,49,fat
150,42,nomale
142,65,fat
199,65,tine
200,63,tine
176,41,tine
193,41,tine
167,57,nomale
180,47,tine
156,65,fat
155,75,fat
192,76,nomale
158,41,tine
141,42,nomale
181,60,tine
165,72,fat
146,52,nomale
188,35,tine
120,60,fat
148,57,fat
156,52,nomale
133,38,nomale
142,56,fat
151,66,fat
125,73,fat
153,46,nomale
176,48,tine
130,52,fat
170,55,nomale
161,42,tine
171,61,nomale
149,50,nomale
145,47,nomale
188,78,nomale
193,66,tine
170,53,tine
166,74,fat
189,66,tine
187,79,nomale
185,63,tine
146,80,fat
127,40,nomale
147,36,tine
120,65,fat
158,60,nomale
156,53,nomale
179,73,nomale
149,67,fat
179,76,nomale
196,49,tine
157,71,fat
149,66,fat
123,57,fat
195,59,tine
157,54,nomale
132,44,fat
192,77,nomale
192,36,tine
156,62,fat
195,65,tine
143,42,nomale
126,58,fat
145,75,fat
125,57,fat
153,44,nomale
176,49,tine
188,65,tine
171,54,tine
186,50,tine
185,35,tine
133,44,nomale
125,66,fat
152,73,fat
197,45,tine
177,51,tine
142,49,nomale
150,40,tine
154,40,tine
187,73,nomale
172,69,nomale
150,42,nomale
153,44,nomale
148,70,fat
189,77,nomale
141,78,fat
130,73,fat
168,75,fat
183,76,nomale
192,55,tine
197,73,nomale
127,76,fat
163,57,nomale
159,40,tine
197,63,tine
173,71,nomale
190,60,tine
125,80,fat
161,60,nomale
188,65,tine
162,46,tine
173,56,nomale
122,52,fat
151,60,fat
174,35,tine
149,53,nomale
170,59,nomale
151,70,fat
137,66,fat
165,49,tine
173,73,nomale
130,45,fat
171,79,fat
146,35,tine
123,78,fat
183,60,tine
131,66,fat
199,37,tine
189,40,tine
120,78,fat
136,47,fat
144,78,fat
151,61,fat
130,78,fat
195,60,tine
137,64,fat
169,40,tine
131,45,fat
122,57,fat
167,51,tine
148,60,fat
169,64,nomale
154,75,fat
135,50,fat
191,46,tine
178,79,nomale
156,65,fat
133,35,nomale
168,49,tine
170,59,nomale
162,74,fat
185,45,tine
153,57,nomale
188,51,tine
153,45,nomale
196,58,tine
135,52,fat
173,65,nomale
196,62,tine
136,42,nomale
147,54,nomale
185,50,tine
146,65,fat
181,47,tine
163,49,tine
120,66,fat
148,76,fat
193,48,tine
168,52,tine
125,76,fat
157,35,tine
177,53,tine
171,71,nomale
200,40,tine
182,68,nomale
153,54,nomale
123,65,fat
127,47,fat
181,58,tine
130,66,fat
189,75,nomale
177,45,tine
173,73,nomale
184,65,nomale
195,40,tine
150,80,fat
195,59,tine
159,50,nomale
151,48,nomale
182,41,tine
194,56,tine
129,66,fat
147,46,nomale
124,77,fat
121,73,fat
139,79,fat
144,70,fat
158,54,nomale
154,54,nomale
153,50,nomale
144,47,nomale
139,38,nomale
194,37,tine
141,58,fat
121,79,fat
122,41,fat
130,71,fat
164,42,tine
152,63,fat
161,76,fat
155,38,tine
121,63,fat
159,70,fat
200,80,nomale
157,45,tine
157,65,fat
140,35,tine
193,45,tine
166,35,tine
122,35,nomale
147,46,nomale
136,50,fat
130,40,nomale
196,76,nomale
145,80,fat
151,79,fat
195,76,nomale
173,59,nomale
154,70,fat
162,52,nomale
171,39,tine
141,79,fat
132,48,fat
183,77,nomale
171,61,nomale
152,49,nomale
192,44,tine
176,41,tine
187,66,nomale
156,79,fat
174,35,tine
191,59,tine
124,64,fat
188,52,tine
161,35,tine
121,44,fat
146,69,fat
133,66,fat
174,80,fat
120,76,fat
158,37,tine
127,57,fat
184,46,tine
130,35,nomale
185,42,tine
143,58,fat
134,52,fat
153,48,nomale
194,80,nomale
174,38,tine
197,46,tine
122,59,fat
147,70,fat
145,45,nomale
156,53,nomale
131,37,nomale
120,77,fat
174,46,tine
181,58,tine
155,78,fat
200,35,tine
188,51,tine
146,43,nomale
185,49,tine
184,50,tine
194,36,tine
172,74,fat
172,54,tine
132,47,fat
154,54,nomale
161,68,fat
182,51,tine
169,75,fat
148,44,nomale
197,36,tine
144,59,fat
143,52,fat
127,54,fat
143,60,fat
163,46,tine
184,41,tine
170,36,tine
190,39,tine
188,67,nomale
151,59,fat
195,48,tine
199,43,tine
143,70,fat
171,37,tine
135,70,fat
133,80,fat
182,58,tine
170,56,nomale
197,75,nomale
197,41,tine
176,77,nomale
187,52,tine
124,60,fat
161,39,tine
136,56,fat
130,78,fat
193,63,tine
153,47,nomale
142,65,fat
163,79,fat
178,54,tine
159,44,tine
165,55,nomale
155,37,tine
126,45,fat
160,54,nomale
198,47,tine
135,70,fat
132,50,fat
132,56,fat
148,57,fat
192,77,nomale
136,72,fat
183,42,tine
156,60,nomale
153,47,nomale
183,68,nomale
199,56,tine
167,37,tine
141,60,fat
138,43,nomale
187,62,tine
192,56,tine
138,77,fat
156,51,nomale
174,58,nomale
170,41,tine
141,45,nomale
179,65,nomale
192,38,tine
141,42,nomale
157,64,fat
132,42,nomale
120,54,fat
193,46,tine
121,53,fat
133,80,fat
180,46,tine
189,50,tine
124,61,fat
171,66,nomale
195,44,tine
191,70,nomale
166,50,tine
175,63,nomale
157,68,fat
176,72,nomale
175,44,tine
120,37,fat
198,60,tine
190,80,nomale
145,50,nomale
153,75,fat
131,36,nomale
158,43,tine
196,61,tine
160,59,nomale
165,68,nomale
180,54,tine
197,51,tine
196,74,nomale
140,42,nomale
125,78,fat
142,62,fat
163,49,tine
180,76,nomale
123,55,fat
175,39,tine
166,40,tine
164,42,tine
166,38,tine
192,39,tine
122,36,nomale
191,66,tine
140,61,fat
140,69,fat
161,78,fat
190,77,nomale
142,58,fat
154,73,fat
173,49,tine
164,47,tine
164,48,tine
186,46,tine
136,62,fat
190,57,tine
146,50,nomale
187,58,tine
197,51,tine
148,80,fat
139,69,fat
163,61,nomale
154,55,nomale
176,42,tine
194,79,nomale
178,64,nomale
148,47,nomale
176,64,nomale
181,59,tine
187,73,nomale
161,77,fat
123,59,fat
129,63,fat
189,50,tine
191,76,nomale
195,35,tine
176,37,tine
132,77,fat
151,39,tine
141,45,nomale
155,42,tine
141,49,nomale
121,55,fat
133,79,fat
143,64,fat
159,35,tine
184,42,tine
191,61,tine
175,69,nomale
137,43,nomale
135,78,fat
128,58,fat
159,74,fat
151,67,fat
183,69,nomale
142,56,fat
166,48,tine
127,65,fat
125,60,fat
183,72,nomale
120,59,fat
165,64,nomale
150,41,tine
134,63,fat
120,41,fat
180,57,tine
191,38,tine
188,43,tine
121,63,fat
129,72,fat
139,46,nomale
171,42,tine
132,46,fat
184,37,tine
129,68,fat
193,44,tine
163,66,nomale
132,36,nomale
135,66,fat
145,60,fat
132,42,nomale
140,77,fat
138,51,fat
194,35,tine
150,43,nomale
164,41,tine
135,77,fat
175,56,tine
187,53,tine
198,78,nomale
136,42,nomale
164,42,tine
170,60,nomale
194,70,nomale
134,40,nomale
169,40,tine
189,75,nomale
172,65,nomale
127,39,nomale
156,68,fat
160,38,tine
129,52,fat
131,51,fat
174,46,tine
149,52,nomale
130,53,fat
143,39,nomale
176,41,tine
167,78,fat
189,68,nomale
187,48,tine
140,62,fat
188,40,tine
147,56,fat
192,46,tine
163,46,tine
164,62,nomale
190,63,tine
184,77,nomale
136,68,fat
163,77,fat
134,55,fat
129,55,fat
124,43,fat
126,68,fat
133,71,fat
197,67,tine
189,35,tine
169,65,nomale
172,70,nomale
146,38,tine
140,52,fat
153,38,tine
187,78,nomale
141,39,nomale
123,59,fat
191,57,tine
140,57,fat
173,71,nomale
130,57,fat
182,73,nomale
167,67,nomale
192,51,tine
175,50,tine
146,66,fat
186,54,tine
124,54,fat
191,79,nomale
163,78,fat
179,57,tine
186,59,tine
154,76,fat
148,38,tine
157,65,fat
182,56,tine
177,51,tine
184,59,tine
168,46,tine
133,68,fat
128,61,fat
121,75,fat
160,74,fat
145,60,fat
199,36,tine
133,67,fat
145,47,nomale
124,47,fat
140,49,fat
139,61,fat
128,54,fat
135,62,fat
158,72,fat
168,41,tine
157,52,nomale
175,39,tine
190,79,nomale
140,39,nomale
167,41,tine
182,65,nomale
141,59,fat
159,55,nomale
149,46,nomale
142,74,fat
150,70,fat
187,49,tine
129,55,fat
148,67,fat
121,64,fat
171,80,fat
197,58,tine
125,66,fat
188,77,nomale
185,59,tine
194,41,tine
129,74,fat
136,60,fat
154,56,nomale
127,68,fat
189,47,tine
196,72,nomale
166,58,nomale
159,52,nomale
190,72,nomale
127,60,fat
199,80,nomale
184,58,tine
185,41,tine
123,74,fat
190,53,tine
151,60,fat
170,47,tine
198,52,tine
176,77,nomale
131,35,nomale
145,53,fat
138,42,nomale
188,37,tine
178,65,nomale
122,46,fat
165,66,nomale
134,54,fat
200,42,tine
166,67,nomale
195,58,tine
134,62,fat
121,71,fat
134,66,fat
165,77,fat
192,39,tine
160,68,fat
135,36,nomale
139,36,nomale
133,46,fat
195,67,tine
124,67,fat
131,77,fat
173,55,tine
159,61,nomale
180,35,tine
195,36,tine
171,61,nomale
172,55,nomale
145,78,fat
141,50,fat
148,51,nomale
198,38,tine
123,36,nomale
182,73,nomale
137,42,nomale
158,59,nomale
154,59,nomale
157,60,nomale
150,45,nomale
171,41,tine
163,61,nomale
159,37,tine
174,36,tine
182,77,nomale
197,68,tine
127,48,fat
171,37,tine
171,43,tine
128,73,fat
164,71,fat
135,48,fat
175,45,tine
122,50,fat
133,54,fat
146,57,fat
200,62,tine
152,76,fat
184,38,tine
173,72,nomale
138,46,nomale
135,36,nomale
198,73,nomale
164,54,nomale
178,50,tine
164,79,fat
185,43,tine
122,43,fat
173,76,fat
190,70,nomale
126,70,fat
169,44,tine
145,44,nomale
178,39,tine
151,71,fat
130,61,fat
162,80,fat
135,37,nomale
151,57,nomale
186,67,nomale
188,71,nomale
156,74,fat
123,40,fat
138,64,fat
125,44,fat
185,79,nomale
142,64,fat
192,60,tine
169,76,fat
165,68,nomale
158,69,fat
180,48,tine
157,78,fat
134,71,fat
192,56,tine
125,65,fat
128,48,fat
172,43,tine
127,68,fat
122,74,fat
198,72,tine
185,46,tine
165,53,nomale
151,36,tine
158,51,nomale
145,68,fat
174,73,nomale
143,71,fat
161,79,fat
173,66,nomale
139,55,fat
122,76,fat
190,72,nomale
142,42,nomale
130,68,fat
192,60,tine
133,72,fat
187,66,nomale
189,76,nomale
160,70,fat
163,53,nomale
126,63,fat
196,75,nomale
157,58,nomale
172,52,tine
189,54,tine
147,75,fat
150,56,nomale
169,76,fat
132,76,fat
188,37,tine
131,51,fat
182,63,nomale
123,55,fat
168,43,tine
185,62,tine
147,42,nomale
133,67,fat
192,47,tine
150,78,fat
137,67,fat
150,62,fat
177,67,nomale
160,36,tine
157,47,nomale
123,61,fat
195,79,nomale
153,40,tine
124,73,fat
166,69,fat
136,44,nomale
184,67,nomale
135,74,fat
195,59,tine
180,39,tine
123,53,fat
188,36,tine
180,65,nomale
136,36,nomale
149,55,nomale
148,35,tine
132,74,fat
170,75,fat
128,66,fat
140,36,tine
128,63,fat
175,51,tine
127,39,nomale
121,73,fat
123,44,fat
130,54,fat
198,68,tine
197,60,tine
125,59,fat
176,50,tine
136,40,nomale
159,41,tine
179,77,nomale
160,52,nomale
185,64,nomale
168,78,fat
194,60,tine
140,59,fat
143,73,fat
143,78,fat
163,80,fat
148,80,fat
160,52,nomale
127,43,fat
178,55,tine
199,56,tine
180,52,tine
127,42,fat
171,65,nomale
198,63,tine
157,40,tine
127,69,fat
143,62,fat
135,42,nomale
163,60,nomale
120,64,fat
125,42,fat
179,45,tine
155,73,fat
166,65,nomale
160,35,tine
142,35,tine
121,77,fat
171,62,nomale
142,37,tine
149,76,fat
172,37,tine
126,75,fat
184,44,tine
144,37,tine
155,78,fat
183,44,tine
159,67,fat
141,37,nomale
174,53,tine
192,37,tine
195,46,tine
169,56,nomale
181,79,nomale
186,80,nomale
127,35,nomale
193,78,nomale
133,52,fat
196,40,tine
156,43,tine
140,48,nomale
186,39,tine
192,58,tine
164,51,nomale
157,35,tine
146,70,fat
154,79,fat
133,71,fat
133,46,fat
162,49,nomale
146,41,nomale
132,58,fat
178,76,nomale
186,38,tine
172,42,tine
151,51,nomale
158,40,tine
168,57,nomale
149,47,nomale
168,71,fat
175,40,tine
122,80,fat
168,49,tine
195,55,tine
153,41,tine
124,37,nomale
159,62,nomale
192,79,nomale
130,36,nomale
127,37,nomale
172,40,tine
137,45,nomale
195,45,tine
188,40,tine
168,65,nomale
185,45,tine
192,69,nomale
200,61,tine
150,72,fat
134,35,nomale
171,65,nomale
145,80,fat
152,71,fat
140,36,tine
163,42,tine
157,69,fat
172,58,nomale
193,41,tine
190,77,nomale
136,80,fat
188,80,nomale
142,78,fat
151,69,fat
192,35,tine
167,56,nomale
121,46,fat
174,57,nomale
130,79,fat
176,47,tine
178,51,tine
191,50,tine
143,80,fat
189,78,nomale
137,50,fat
147,41,nomale
157,42,tine
175,71,nomale
161,64,nomale
187,79,nomale
161,51,nomale
123,40,fat
190,65,tine
166,38,tine
185,36,tine
149,60,fat
124,80,fat
180,72,nomale
196,61,tine
123,55,fat
152,59,fat
169,42,tine
131,73,fat
149,40,tine
128,44,fat
123,61,fat
199,58,tine
128,35,nomale
127,51,fat
194,59,tine
148,79,fat
145,37,tine
159,56,nomale
147,67,fat
166,51,nomale
169,59,nomale
176,70,nomale
141,63,fat
136,63,fat
180,57,tine
181,45,tine
139,37,nomale
181,51,tine
194,49,tine
123,65,fat
142,78,fat
160,60,nomale
182,63,nomale
129,40,nomale
130,39,nomale
121,61,fat
160,42,tine
192,77,nomale
191,75,nomale
182,64,nomale
163,58,nomale
144,67,fat
136,35,nomale
185,68,nomale
128,37,nomale
129,44,fat
195,47,tine
187,63,tine
120,73,fat
179,41,tine
179,49,tine
136,38,nomale
132,53,fat
131,41,nomale
163,44,tine
148,73,fat
137,47,fat
186,61,tine
141,54,fat
197,37,tine
197,36,tine
124,38,nomale
163,51,nomale
131,59,fat
130,72,fat
184,38,tine
179,52,tine
153,60,fat
179,47,tine
154,37,tine
142,52,fat
190,64,tine
190,59,tine
126,39,nomale
195,56,tine
156,51,nomale
181,67,nomale
163,43,tine
140,45,nomale
164,68,fat
194,56,tine
171,64,nomale
151,48,nomale
186,52,tine
124,44,fat
120,40,fat
164,65,nomale
150,59,fat
186,55,tine
176,47,tine
199,63,tine
123,60,fat
126,48,fat
158,50,nomale
164,76,fat
164,72,fat
173,35,tine
141,70,fat
168,47,tine
192,40,tine
123,72,fat
120,65,fat
144,55,fat
131,66,fat
160,74,fat
149,70,fat
173,36,tine
200,45,tine
153,63,fat
148,40,tine
173,69,nomale
134,56,fat
170,45,tine
146,41,nomale
186,71,nomale
184,49,tine
128,79,fat
141,60,fat
129,41,nomale
180,63,nomale
183,44,tine
151,75,fat
155,38,tine
142,75,fat
164,41,tine
153,41,tine
127,58,fat
166,59,nomale
153,72,fat
196,65,tine
149,47,nomale
182,48,tine
171,54,tine
155,70,fat
148,35,tine
157,57,nomale
179,49,tine
187,65,nomale
154,39,tine
154,50,nomale
161,53,nomale
184,57,tine
180,60,nomale
120,58,fat
193,40,tine
174,77,fat
183,79,nomale
133,49,fat
171,64,nomale
182,42,tine
198,40,tine
177,54,tine
166,36,tine
169,60,nomale
135,38,nomale
175,59,nomale
184,71,nomale
166,64,nomale
169,74,fat
178,60,nomale
128,70,fat
161,65,fat
143,56,fat
181,55,tine
123,64,fat
195,60,tine
166,35,tine
147,71,fat
187,67,nomale
176,66,nomale
172,63,nomale
134,35,nomale
165,54,nomale
131,58,fat
164,56,nomale
147,75,fat
159,46,tine
127,49,fat
148,59,fat
122,57,fat
167,65,nomale
151,67,fat
197,54,tine
135,50,fat
165,41,tine
125,44,fat
193,69,nomale
193,71,nomale
172,48,tine
134,61,fat
195,44,tine
120,60,fat
200,40,tine
148,49,nomale
177,76,nomale
170,53,tine
178,63,nomale
182,69,nomale
162,78,fat
142,80,fat
120,38,fat
152,39,tine
142,40,nomale
147,42,nomale
127,72,fat
142,55,fat
141,58,fat
156,58,nomale
199,80,nomale
196,50,tine
128,48,fat
190,36,tine
175,61,nomale
139,72,fat
192,67,tine
161,57,nomale
130,49,fat
160,79,fat
182,56,tine
127,72,fat
123,37,nomale
136,62,fat
123,65,fat
128,60,fat
138,58,fat
154,37,tine
144,42,nomale
158,80,fat
177,43,tine
134,60,fat
180,77,nomale
144,53,fat
128,75,fat
190,58,tine
196,39,tine
162,60,nomale
186,63,tine
131,78,fat
137,54,fat
190,78,nomale
173,43,tine
144,41,nomale
154,68,fat
129,60,fat
150,46,nomale
173,61,nomale
167,52,nomale
180,71,nomale
165,73,fat
158,54,nomale
155,68,fat
191,62,tine
176,63,nomale
187,59,tine
174,38,tine
137,80,fat
155,67,fat
164,73,fat
196,70,tine
141,57,fat
192,47,tine
159,50,nomale
163,64,nomale
149,80,fat
123,57,fat
197,77,nomale
169,72,fat
155,46,nomale
175,64,nomale
121,48,fat
129,76,fat
148,37,tine
127,68,fat
147,79,fat
144,80,fat
156,55,nomale
190,68,nomale
155,60,nomale
150,62,fat
172,76,fat
143,54,fat
159,78,fat
162,40,tine
121,41,fat
150,75,fat
171,49,tine
180,58,tine
181,49,tine
178,65,nomale
149,63,fat
140,63,fat
127,56,fat
136,64,fat
160,43,tine
193,68,tine
154,54,nomale
189,46,tine
192,80,nomale
129,53,fat
177,80,fat
196,50,tine
171,42,tine
162,46,tine
198,58,tine
122,65,fat
124,50,fat
159,45,tine
195,35,tine
126,61,fat
153,72,fat
179,61,nomale
153,52,nomale
144,70,fat
166,37,tine
150,80,fat
175,60,nomale
154,63,fat
160,68,fat
193,65,tine
123,53,fat
138,61,fat
141,62,fat
197,80,nomale
195,62,tine
158,38,tine
153,42,tine
182,53,tine
145,36,tine
172,69,nomale
174,57,nomale
120,79,fat
188,54,tine
134,67,fat
142,36,tine
171,55,nomale
161,41,tine
163,66,nomale
144,78,fat
159,56,nomale
148,62,fat
125,42,fat
145,80,fat
128,75,fat
166,72,fat
132,57,fat
122,44,fat
184,50,tine
193,60,tine
164,71,fat
172,35,tine
131,51,fat
169,50,tine
190,73,nomale
197,43,tine
174,74,nomale
160,77,fat
161,76,fat
197,49,tine
174,35,tine
175,57,nomale
168,46,tine
163,48,tine
187,48,tine
154,65,fat
198,69,tine
181,55,tine
180,50,tine
147,71,fat
184,49,tine
127,36,nomale
174,52,tine
140,62,fat
177,46,tine
184,63,nomale
149,36,tine
177,51,tine
186,77,nomale
173,49,tine
188,45,tine
167,45,tine
157,46,nomale
134,41,nomale
142,68,fat
126,44,fat
134,76,fat
198,54,tine
163,48,tine
181,51,tine
179,70,nomale
142,72,fat
186,47,tine
129,49,fat
143,43,nomale
136,51,fat
152,78,fat
172,74,fat
166,46,tine
184,52,tine
176,70,nomale
170,51,tine
192,61,tine
172,77,fat
199,71,tine
155,52,nomale
126,37,nomale
168,61,nomale
